,player_id,game_count,total_profit,avg_roi_%,avg_stake,games_per_hour,is_reg
4810,Gabrielle Bailey,5,-155,-60.78,51.0,1.6666666666666667,0
4811,Gabrielle Barker,45,-295,-12.85,51.0,2.8125,0
4812,Gabrielle Brown,2,-2,-1.96,51.0,1.0,0
4813,Gabrielle Davenport,3,47,30.72,51.0,1.5,0
4814,Gabrielle Franco,9,141,30.72,51.0,3.0,0
4815,Gabrielle Hall,14,-314,-43.98,51.0,2.8,0
4816,Gabrielle Li,1,49,96.08,51.0,1.0,0
4817,Gabrielle Nguyen,10,-310,-60.78,51.0,1.4285714285714286,0
4818,Gabrielle Payne,45,-895,-39.0,51.0,1.125,0
4819,Gabrielle Williamson,8,-208,-50.98,51.0,1.1428571428571428,0
4820,Gail Chung,3,47,30.72,51.0,1.0,0
4821,Gail Johnson,107,-557,-10.21,51.0,2.675,0
4822,Gail Meza,106,-506,-9.36,51.0,9.636363636363637,0
4823,Gail Murphy,1,-51,-100.0,51.0,1.0,0
4824,Gail Riley,2,-2,-1.96,51.0,2.0,0
4825,Gail Washington,18,-118,-12.85,51.0,3.6,0
4826,Garrett Collins,10,90,17.65,51.0,1.6666666666666667,0
4827,Garrett Elliott DVM,18,-218,-23.75,51.0,1.5,0
4828,Garrett Jones,20,-20,-1.96,51.0,1.1764705882352942,0
4829,Garrett Larson,57,193,6.64,51.0,2.111111111111111,0
4830,Garrett Moses,8,-108,-26.47,51.0,1.3333333333333333,0
4831,Garrett Rojas,2,-102,-100.0,51.0,2.0,0
4832,Gary Acevedo,1,-51,-100.0,51.0,1.0,0
4833,Gary Aguilar,4,-204,-100.0,51.0,1.0,0
4834,Gary Andrews,367,783,4.18,51.0,4.0777777777777775,0
4835,Gary Baldwin,12,-12,-1.96,51.0,1.3333333333333333,0
4836,Gary Bell,45,-295,-12.85,51.0,5.625,0
4837,Gary Brooks,1,49,96.08,51.0,1.0,0
4838,Gary Brown,15,135,17.65,51.0,7.5,0
4839,Gary Curtis,1,-51,-100.0,51.0,1.0,0
4840,Gary Delacruz,1,49,96.08,51.0,1.0,0
4841,Gary Finley,3,-53,-34.64,51.0,1.5,0
4842,Gary Fowler,3,-53,-34.64,51.0,1.0,0
4843,Gary Franklin,10,90,17.65,51.0,1.1111111111111112,0
4844,Gary Frazier,22,-322,-28.7,51.0,1.1578947368421053,0
4845,Gary Garcia,47,-297,-12.39,51.0,4.2727272727272725,0
4846,Gary Gregory,1,49,96.08,51.0,1.0,0
4847,Gary Hill,1,49,96.08,51.0,1.0,0
4848,Gary James,46,-846,-36.06,51.0,3.066666666666667,0
4849,Gary Jones,8,-208,-50.98,51.0,1.6,0
4850,Gary Keller,102,-1102,-21.18,51.0,2.6842105263157894,0
4851,Gary Lopez,3,-53,-34.64,51.0,1.0,0
4852,Gary Marshall,2,-2,-1.96,51.0,1.0,0
4853,Gary Martin,1,49,96.08,51.0,1.0,0
4854,Gary Maynard,121,-571,-9.25,51.0,11.0,0
4855,Gary Mayo,4,96,47.06,51.0,1.0,0
4856,Gary Mckee,5,45,17.65,51.0,1.0,0
4857,Gary Mckinney,4,-104,-50.98,51.0,2.0,0
4858,Gary Mitchell,8,-108,-26.47,51.0,1.3333333333333333,0
4859,Gary Moore,1,49,96.08,51.0,1.0,0
4860,Gary Morris,1,-51,-100.0,51.0,1.0,0
4861,Gary Murphy,339,-289,-1.67,51.0,4.035714285714286,0
4862,Gary Murray,2,-102,-100.0,51.0,1.0,0
4863,Gary Nelson,2,-102,-100.0,51.0,1.0,0
4864,Gary Peters,2,-2,-1.96,51.0,2.0,0
4865,Gary Sosa,2,-2,-1.96,51.0,1.0,0
4866,Gary Thomas,63,-613,-19.08,51.0,1.8529411764705883,0
4867,Gary Torres,1,49,96.08,51.0,1.0,0
4868,Gary Ward,74,-74,-1.96,51.0,2.8461538461538463,0
4869,Gary White,3,-53,-34.64,51.0,1.5,0
4870,Gary Wilson,2,-2,-1.96,51.0,2.0,0
4871,Gary Zavala,2,-102,-100.0,51.0,1.0,0
4872,Gavin Holloway,3,-53,-34.64,51.0,3.0,0
4873,Gavin Martinez,16,-116,-14.22,51.0,1.6,0
4874,Gavin Miller,1,-51,-100.0,51.0,1.0,0
4875,Gene Bailey,5,-155,-60.78,51.0,2.5,0
4876,Gene Coffey,3,147,96.08,51.0,1.0,0
4877,Gene English,1,-51,-100.0,51.0,1.0,0
4878,Gene Gregory,1,-51,-100.0,51.0,1.0,0
4879,Geoffrey Bell,11,-261,-46.52,51.0,2.2,0
4880,George Bailey,16,284,34.8,51.0,1.6,0
4881,George Blair,8,-308,-75.49,51.0,1.1428571428571428,0
4882,George Boyd,1,49,96.08,51.0,1.0,0
4883,George Brewer,8,-208,-50.98,51.0,2.6666666666666665,0
4884,George Castaneda,3,-153,-100.0,51.0,1.5,0
4885,George Collier,1,-51,-100.0,51.0,1.0,0
4886,George Compton,2,-102,-100.0,51.0,2.0,0
4887,George Cook,2,-102,-100.0,51.0,1.0,0
4888,George Cortez,1,49,96.08,51.0,1.0,0
4889,George Diaz,207,243,2.3,51.0,9.409090909090908,0
4890,George Dunn,1,49,96.08,51.0,1.0,0
4891,George Ellis,1,-51,-100.0,51.0,1.0,0
4892,George Fisher,23,-273,-23.27,51.0,5.75,0
4893,George Gonzales,13,-163,-24.59,51.0,4.333333333333333,0
4894,George Griffith,24,-324,-26.47,51.0,3.0,0
4895,George Henry,42,-142,-6.63,51.0,2.625,0
4896,George Larson,3,47,30.72,51.0,1.0,0
4897,George Mccann,5,45,17.65,51.0,1.6666666666666667,0
4898,George Mcintosh,3,47,30.72,51.0,1.5,0
4899,George Moody,1,-51,-100.0,51.0,1.0,0
4900,George Patton,15,-165,-21.57,51.0,5.0,0
4901,George Pham,1,-51,-100.0,51.0,1.0,0
4902,George Ritter,6,-106,-34.64,51.0,2.0,0
4903,George Rogers,3,-53,-34.64,51.0,1.0,0
4904,George Ross,14,-114,-15.97,51.0,2.0,0
4905,George Stevens,1,49,96.08,51.0,1.0,0
4906,George Sullivan,17,-167,-19.26,51.0,1.2142857142857142,0
4907,George Terry,2,-2,-1.96,51.0,2.0,0
4908,George Young,2,-2,-1.96,51.0,2.0,0
4909,Gerald Baird,1,-51,-100.0,51.0,1.0,0
4910,Gerald Baldwin,2,98,96.08,51.0,1.0,0
4911,Gerald Carter,1,-51,-100.0,51.0,1.0,0
4912,Gerald Dawson,2,-102,-100.0,51.0,1.0,0
4913,Gerald Estrada,1,49,96.08,51.0,1.0,0
4914,Gerald Marquez,40,-640,-31.37,51.0,1.4814814814814814,0
4915,Gerald Miller,5,-55,-21.57,51.0,5.0,0
4916,Gerald Moore,12,-12,-1.96,51.0,1.2,0
4917,Gerald Pierce,2,-102,-100.0,51.0,1.0,0
4918,Gilbert Campbell,1,-51,-100.0,51.0,1.0,0
4919,Gilbert Moore,7,-357,-100.0,51.0,1.75,0
4920,Gilbert Rodgers,2,-102,-100.0,51.0,1.0,0
4921,Gilbert Torres,8,92,22.55,51.0,2.0,0
4922,Gina Bell,10,-210,-41.18,51.0,1.25,0
4923,Gina Bradshaw,4,-104,-50.98,51.0,1.0,0
4924,Gina Brooks,10,90,17.65,51.0,10.0,0
4925,Gina Butler,1,-51,-100.0,51.0,1.0,0
4926,Gina Carter,22,-522,-46.52,51.0,3.142857142857143,0
4927,Gina Chen,1,-51,-100.0,51.0,1.0,0
4928,Gina Coleman,2,-2,-1.96,51.0,1.0,0
4929,Gina Day,7,43,12.04,51.0,2.3333333333333335,0
4930,Gina Espinoza,4,-104,-50.98,51.0,2.0,0
4931,Gina Gentry,1,49,96.08,51.0,1.0,0
4932,Gina Hansen,24,-224,-18.3,51.0,1.5,0
4933,Gina Harmon,4,-4,-1.96,51.0,2.0,0
4934,Gina Henderson,1,-51,-100.0,51.0,1.0,0
4935,Gina Lee,1,-51,-100.0,51.0,1.0,0
4936,Gina Luna,2,98,96.08,51.0,1.0,0
4937,Gina Mckinney,2,-2,-1.96,51.0,1.0,0
4938,Gina Moore,1,-51,-100.0,51.0,1.0,0
4939,Gina Richmond,3,147,96.08,51.0,1.0,0
4940,Gina Salinas,4,-4,-1.96,51.0,2.0,0
4941,Gina Thompson,1,-51,-100.0,51.0,1.0,0
4942,Gina Wilkins,3,-53,-34.64,51.0,1.5,0
4943,Gina Wright,2,-2,-1.96,51.0,2.0,0
4944,Glen Parker,4,-4,-1.96,51.0,1.3333333333333333,0
4945,Glen Stewart,2,-102,-100.0,51.0,2.0,0
4946,Glenda Berg,6,-106,-34.64,51.0,3.0,0
4947,Glenda Blanchard,9,-159,-34.64,51.0,1.2857142857142858,0
4948,Glenda Clark,33,217,12.89,51.0,1.064516129032258,0
4949,Glenda Hernandez,1,-51,-100.0,51.0,1.0,0
4950,Glenda Vaughn,18,-318,-34.64,51.0,1.2,0
4951,Glenn Alexander,2,98,96.08,51.0,2.0,0
4952,Glenn Christensen,3,-153,-100.0,51.0,1.5,0
4953,Glenn Coleman DDS,4,96,47.06,51.0,2.0,0
4954,Glenn King,1,49,96.08,51.0,1.0,0
4955,Glenn Maldonado,1,49,96.08,51.0,1.0,0
4956,Glenn Moody,14,186,26.05,51.0,1.75,0
4957,Glenn Norris,7,-57,-15.97,51.0,1.0,0
4958,Glenn Reed,1,49,96.08,51.0,1.0,0
4959,Glenn Robinson,9,-59,-12.85,51.0,1.125,0
4960,Glenn Snyder,66,-566,-16.82,51.0,4.4,0
4961,Gloria Ayala,13,-63,-9.5,51.0,4.333333333333333,0
4962,Gloria Baker,1,49,96.08,51.0,1.0,0
4963,Gloria Bradshaw,2,-102,-100.0,51.0,2.0,0
4964,Gloria Buchanan,1,49,96.08,51.0,1.0,0
4965,Gloria Burke,7,-257,-71.99,51.0,3.5,0
4966,Gloria Cruz,2,-102,-100.0,51.0,2.0,0
4967,Gloria Douglas,2,-102,-100.0,51.0,2.0,0
4968,Gloria Fox,11,-61,-10.87,51.0,1.8333333333333333,0
4969,Gloria Hodges,1,49,96.08,51.0,1.0,0
4970,Gloria Lee,7,43,12.04,51.0,1.4,0
4971,Gloria Martinez,4,-104,-50.98,51.0,1.3333333333333333,0
4972,Gloria Mathews,5,45,17.65,51.0,1.25,0
4973,Gloria Parker,1,-51,-100.0,51.0,1.0,0
4974,Gloria Silva,9,41,8.93,51.0,1.5,0
4975,Gloria Smith,25,-875,-68.63,51.0,1.3157894736842106,0
4976,Gordon Owens,1,-51,-100.0,51.0,1.0,0
4977,Grace Jones,1,-51,-100.0,51.0,1.0,0
4978,Grace Sparks,1,-51,-100.0,51.0,1.0,0
4979,Grant Glenn,1,-51,-100.0,51.0,1.0,0
4980,Grant Kane,3,-153,-100.0,51.0,1.5,0
4981,Grant Salinas,1,-51,-100.0,51.0,1.0,0
4982,Grant Schaefer,1,-51,-100.0,51.0,1.0,0
4983,Greg Curry,1,-51,-100.0,51.0,1.0,0
4984,Greg Mays,1,-51,-100.0,51.0,1.0,0
4985,Greg Morgan,5,-55,-21.57,51.0,2.5,0
4986,Greg Stone,1,-51,-100.0,51.0,1.0,0
4987,Gregg Wilson,4,-4,-1.96,51.0,1.3333333333333333,0
4988,Gregory Baker,16,-216,-26.47,51.0,2.0,0
4989,Gregory Brown,3,-53,-34.64,51.0,1.5,0
4990,Gregory Burke,10,-10,-1.96,51.0,1.1111111111111112,0
4991,Gregory Burns,3,-53,-34.64,51.0,3.0,0
4992,Gregory Campbell,23,327,27.88,51.0,11.5,0
4993,Gregory Chaney,1,-51,-100.0,51.0,1.0,0
4994,Gregory Collier,2,-2,-1.96,51.0,1.0,0
4995,Gregory Collins,5,-55,-21.57,51.0,1.25,0
4996,Gregory Cooper,12,-12,-1.96,51.0,1.3333333333333333,0
4997,Gregory Costa,19,231,23.84,51.0,3.8,0
4998,Gregory Craig,2,-2,-1.96,51.0,2.0,0
4999,Gregory Evans,4,96,47.06,51.0,4.0,0
5000,Gregory Ewing,16,-316,-38.73,51.0,2.6666666666666665,0
5001,Gregory Ferguson,1,-51,-100.0,51.0,1.0,0
5002,Gregory Fisher,3,-53,-34.64,51.0,3.0,0
5003,Gregory Flores,1,-51,-100.0,51.0,1.0,0
5004,Gregory George,15,35,4.58,51.0,2.142857142857143,0
5005,Gregory Graham,1,-51,-100.0,51.0,1.0,0
5006,Gregory Gray,14,-114,-15.97,51.0,3.5,0
5007,Gregory Griffin,1,-51,-100.0,51.0,1.0,0
5008,Gregory Harmon,1,-51,-100.0,51.0,1.0,0
5009,Gregory Hartman,1,49,96.08,51.0,1.0,0
5010,Gregory Hendrix,1,49,96.08,51.0,1.0,0
5011,Gregory Holmes,12,-212,-34.64,51.0,2.0,0
5012,Gregory Hudson,7,-157,-43.98,51.0,1.75,0
5013,Gregory Jackson,2,-2,-1.96,51.0,1.0,0
5014,Gregory Jimenez,7,-257,-71.99,51.0,1.0,0
5015,Gregory Jones,135,-1285,-18.66,51.0,2.3684210526315788,0
5016,Gregory Kent,8,-308,-75.49,51.0,2.6666666666666665,0
5017,Gregory Kidd,3,-153,-100.0,51.0,1.5,0
5018,Gregory Lamb,1,-51,-100.0,51.0,1.0,0
5019,Gregory Lowe,12,88,14.38,51.0,1.3333333333333333,0
5020,Gregory Lowery,47,-397,-16.56,51.0,3.1333333333333333,0
5021,Gregory Maynard,2,-102,-100.0,51.0,1.0,0
5022,Gregory Montes,2,-102,-100.0,51.0,1.0,0
5023,Gregory Morris,2,-102,-100.0,51.0,1.0,0
5024,Gregory Moyer,5,45,17.65,51.0,5.0,0
5025,Gregory Nelson,19,31,3.2,51.0,1.9,0
5026,Gregory Nguyen,6,-6,-1.96,51.0,2.0,0
5027,Gregory Novak,14,-14,-1.96,51.0,2.0,0
5028,Gregory Obrien,1,-51,-100.0,51.0,1.0,0
5029,Gregory Parsons,4,-4,-1.96,51.0,1.3333333333333333,0
5030,Gregory Ramos,3,47,30.72,51.0,1.5,0
5031,Gregory Reed,6,-206,-67.32,51.0,6.0,0
5032,Gregory Rodriguez,4,96,47.06,51.0,2.0,0
5033,Gregory Ross,1,-51,-100.0,51.0,1.0,0
5034,Gregory Ryan,1,-51,-100.0,51.0,1.0,0
5035,Gregory Sanford,1,-51,-100.0,51.0,1.0,0
5036,Gregory Smith,1,-51,-100.0,51.0,1.0,0
5037,Gregory Stewart,3,47,30.72,51.0,1.5,0
5038,Gregory Stokes,1,49,96.08,51.0,1.0,0
5039,Gregory Sullivan,1,49,96.08,51.0,1.0,0
5040,Gregory Thompson,31,-81,-5.12,51.0,3.875,0
5041,Gregory Williams,3,-153,-100.0,51.0,3.0,0
5042,Gregory Wilson,8,192,47.06,51.0,1.1428571428571428,0
5043,Gregory Wood,1,49,96.08,51.0,1.0,0
5044,Gregory Zimmerman,6,-106,-34.64,51.0,2.0,0
5045,Guy Gonzalez,3,47,30.72,51.0,1.0,0
5046,Guy Howell,1,-51,-100.0,51.0,1.0,0
5047,Gwendolyn Garcia,1,-51,-100.0,51.0,1.0,0
5048,Gwendolyn Myers,1,-51,-100.0,51.0,1.0,0
5049,Gwendolyn Olson,4,-104,-50.98,51.0,2.0,0
5050,Gwendolyn Sherman DVM,1,-51,-100.0,51.0,1.0,0
5051,Hailey Arroyo,2,98,96.08,51.0,2.0,0
5052,Hailey Elliott,5,-55,-21.57,51.0,2.5,0
5053,Hailey Fernandez,2,-2,-1.96,51.0,1.0,0
5054,Hailey Larson,33,-83,-4.93,51.0,1.8333333333333333,0
5055,Hailey Lyons,25,25,1.96,51.0,2.5,0
5056,Hailey Montoya,8,-308,-75.49,51.0,1.0,0
5057,Hailey Morrison,4,-104,-50.98,51.0,1.3333333333333333,0
5058,Hailey Williamson,5,45,17.65,51.0,1.25,0
5059,Haley Adams,1,49,96.08,51.0,1.0,0
5060,Haley Bennett,6,-6,-1.96,51.0,3.0,0
5061,Haley Logan,4,-4,-1.96,51.0,1.3333333333333333,0
5062,Haley Obrien,27,-277,-20.12,51.0,2.25,0
5063,Haley Ortega,1,49,96.08,51.0,1.0,0
5064,Haley Robinson,1,49,96.08,51.0,1.0,0
5065,Haley Velazquez,1,-51,-100.0,51.0,1.0,0
5066,Haley Woodard,1,-51,-100.0,51.0,1.0,0
5067,Hannah Bowers,7,-57,-15.97,51.0,1.0,0
5068,Hannah Browning,3,-53,-34.64,51.0,1.0,0
5069,Hannah Burns,1,49,96.08,51.0,1.0,0
5070,Hannah Chen,3,47,30.72,51.0,1.0,0
5071,Hannah Douglas,1,49,96.08,51.0,1.0,0
5072,Hannah Ellis,36,164,8.93,51.0,12.0,0
5073,Hannah Garza,3,47,30.72,51.0,1.0,0
5074,Hannah Graham,2,98,96.08,51.0,1.0,0
5075,Hannah Hubbard,1,49,96.08,51.0,1.0,0
5076,Hannah Johnson,6,-106,-34.64,51.0,2.0,0
5077,Hannah Melton,1,-51,-100.0,51.0,1.0,0
5078,Hannah Miller,3,-53,-34.64,51.0,1.0,0
5079,Hannah Morgan,2,-2,-1.96,51.0,1.0,0
5080,Hannah Palmer,3,-53,-34.64,51.0,1.5,0
5081,Hannah Pitts,2,-2,-1.96,51.0,1.0,0
5082,Hannah Rowland,10,-10,-1.96,51.0,3.3333333333333335,0
5083,Hannah Sanchez,16,-116,-14.22,51.0,1.1428571428571428,0
5084,Hannah Schneider,1,-51,-100.0,51.0,1.0,0
5085,Hannah Simmons,1,49,96.08,51.0,1.0,0
5086,Hannah Smith,1,-51,-100.0,51.0,1.0,0
5087,Hannah Solis,40,-340,-16.67,51.0,1.2121212121212122,0
5088,Hannah Vance,1,-51,-100.0,51.0,1.0,0
5089,Hannah Walker,2,-2,-1.96,51.0,1.0,0
5090,Hannah Williams,9,141,30.72,51.0,4.5,0
5091,Hannah Wolfe,1,49,96.08,51.0,1.0,0
5092,Harold Chang,9,-59,-12.85,51.0,1.125,0
5093,Harold Fischer,25,325,25.49,51.0,3.5714285714285716,0
5094,Harold Harris,22,-22,-1.96,51.0,2.75,0
5095,Harold Howard,14,86,12.04,51.0,1.75,0
5096,Harold Sanchez,2,-102,-100.0,51.0,1.0,0
5097,Harold Smith,1,49,96.08,51.0,1.0,0
5098,Harold Ward,11,139,24.78,51.0,1.375,0
5099,Harry Cannon,98,2,0.04,51.0,12.25,0
5100,Harry Holt,2,-2,-1.96,51.0,2.0,0
5101,Harry Jackson,8,-8,-1.96,51.0,1.3333333333333333,0
5102,Harry Lane,1,-51,-100.0,51.0,1.0,0
5103,Hayden Gordon,5,45,17.65,51.0,1.25,0
5104,Hayden Morales,23,-273,-23.27,51.0,1.7692307692307692,0
5105,Hayley Arnold,1,49,96.08,51.0,1.0,0
5106,Hayley Wilson,3,-153,-100.0,51.0,3.0,0
5107,Heather Adams,5,45,17.65,51.0,1.25,0
5108,Heather Bean,6,-106,-34.64,51.0,1.5,0
5109,Heather Berry,9,-359,-78.21,51.0,1.2857142857142858,0
5110,Heather Brown,4,-104,-50.98,51.0,4.0,0
5111,Heather Burke,1,-51,-100.0,51.0,1.0,0
5112,Heather Chan,1,49,96.08,51.0,1.0,0
5113,Heather Chavez,2,-2,-1.96,51.0,1.0,0
5114,Heather Christian,35,115,6.44,51.0,1.3461538461538463,0
5115,Heather Compton,40,-40,-1.96,51.0,1.5384615384615385,0
5116,Heather Conrad,3,-53,-34.64,51.0,1.0,0
5117,Heather Cook,2,-2,-1.96,51.0,1.0,0
5118,Heather Cooper,3,47,30.72,51.0,3.0,0
5119,Heather Craig,2,-2,-1.96,51.0,2.0,0
5120,Heather Daniels,1,-51,-100.0,51.0,1.0,0
5121,Heather Davis,1,-51,-100.0,51.0,1.0,0
5122,Heather Decker,21,-471,-43.98,51.0,1.9090909090909092,0
5123,Heather Diaz,2,-102,-100.0,51.0,1.0,0
5124,Heather Fischer,4,-4,-1.96,51.0,2.0,0
5125,Heather Flores,14,186,26.05,51.0,2.0,0
5126,Heather Franklin,2,-2,-1.96,51.0,1.0,0
5127,Heather Frederick,1,49,96.08,51.0,1.0,0
5128,Heather Gardner,8,92,22.55,51.0,2.0,0
5129,Heather Harris,14,186,26.05,51.0,4.666666666666667,0
5130,Heather Herman,1,49,96.08,51.0,1.0,0
5131,Heather Hopkins,2,-2,-1.96,51.0,2.0,0
5132,Heather Howell,76,-576,-14.86,51.0,5.846153846153846,0
5133,Heather Jackson,1,-51,-100.0,51.0,1.0,0
5134,Heather James,1,-51,-100.0,51.0,1.0,0
5135,Heather Johns,5,-55,-21.57,51.0,2.5,0
5136,Heather Johnson,2,-102,-100.0,51.0,2.0,0
5137,Heather Jones,1,49,96.08,51.0,1.0,0
5138,Heather Kennedy,25,225,17.65,51.0,2.7777777777777777,0
5139,Heather King,7,-57,-15.97,51.0,1.1666666666666667,0
5140,Heather Lane,408,1092,5.25,51.0,4.483516483516484,0
5141,Heather Lee,6,-6,-1.96,51.0,6.0,0
5142,Heather Lopez,1,49,96.08,51.0,1.0,0
5143,Heather Martinez,1,49,96.08,51.0,1.0,0
5144,Heather Mccarty,9,-59,-12.85,51.0,1.5,0
5145,Heather Mcpherson,1,-51,-100.0,51.0,1.0,0
5146,Heather Mendez,6,-106,-34.64,51.0,6.0,0
5147,Heather Moore,4,-104,-50.98,51.0,1.0,0
5148,Heather Morrison,44,-444,-19.79,51.0,2.4444444444444446,0
5149,Heather Mullen,17,-67,-7.73,51.0,1.0,0
5150,Heather Myers,3,-153,-100.0,51.0,1.0,0
5151,Heather Nelson,3,-53,-34.64,51.0,1.0,0
5152,Heather Oliver,1,49,96.08,51.0,1.0,0
5153,Heather Pearson,5,-155,-60.78,51.0,1.25,0
5154,Heather Perez,4,-104,-50.98,51.0,1.3333333333333333,0
5155,Heather Perry,4,-4,-1.96,51.0,2.0,0
5156,Heather Price,11,-361,-64.35,51.0,1.1,0
5157,Heather Randall,45,505,22.0,51.0,2.5,0
5158,Heather Reynolds,1,-51,-100.0,51.0,1.0,0
5159,Heather Rivas,108,192,3.49,51.0,3.0,0
5160,Heather Rivera,2,-2,-1.96,51.0,1.0,0
5161,Heather Roberts,1,-51,-100.0,51.0,1.0,0
5162,Heather Rojas,16,184,22.55,51.0,8.0,0
5163,Heather Rosales,11,139,24.78,51.0,2.2,0
5164,Heather Shaw,5,-55,-21.57,51.0,2.5,0
5165,Heather Smith,3,-153,-100.0,51.0,1.5,0
5166,Heather Suarez,12,-112,-18.3,51.0,3.0,0
5167,Heather Taylor,5,-55,-21.57,51.0,1.25,0
5168,Heather Terry,1,-51,-100.0,51.0,1.0,0
5169,Heather Thompson,11,-61,-10.87,51.0,3.6666666666666665,0
5170,Heather Walker,1,-51,-100.0,51.0,1.0,0
5171,Heather Weaver,227,223,1.93,51.0,4.934782608695652,0
5172,Heather Webb,1,-51,-100.0,51.0,1.0,0
5173,Heather White,11,-161,-28.7,51.0,11.0,0
5174,Heather Wilcox,1,49,96.08,51.0,1.0,0
5175,Heather Williams,1,-51,-100.0,51.0,1.0,0
5176,Heather Woods,1,-51,-100.0,51.0,1.0,0
5177,Hector Alvarez,5,45,17.65,51.0,1.25,0
5178,Hector Baxter,5,45,17.65,51.0,1.0,0
5179,Hector Davies,87,63,1.42,51.0,2.9,0
5180,Hector Hamilton,3,-53,-34.64,51.0,1.0,0
5181,Hector Hayes,2,-102,-100.0,51.0,1.0,0
5182,Hector Smith,28,-228,-15.97,51.0,1.4736842105263157,0
5183,Heidi Baldwin,1,-51,-100.0,51.0,1.0,0
5184,Heidi Ball,2,-102,-100.0,51.0,1.0,0
5185,Heidi Carey,1,49,96.08,51.0,1.0,0
5186,Heidi Carroll,2,-102,-100.0,51.0,1.0,0
5187,Heidi Fernandez,1,-51,-100.0,51.0,1.0,0
5188,Heidi Marquez,1,-51,-100.0,51.0,1.0,0
5189,Heidi Mcknight,15,-165,-21.57,51.0,5.0,0
5190,Heidi Parker,1,-51,-100.0,51.0,1.0,0
5191,Heidi Price,10,-110,-21.57,51.0,5.0,0
5192,Heidi Reyes,43,-293,-13.36,51.0,2.0476190476190474,0
5193,Heidi Rivas,2,-102,-100.0,51.0,1.0,0
5194,Heidi Robinson,26,-26,-1.96,51.0,3.25,0
5195,Heidi Strickland,33,217,12.89,51.0,1.5,0
5196,Heidi Tanner,3,47,30.72,51.0,1.0,0
5197,Heidi Vang,18,-218,-23.75,51.0,1.2,0
5198,Heidi Vasquez,2,98,96.08,51.0,2.0,0
5199,Heidi Walker,1,-51,-100.0,51.0,1.0,0
5200,Heidi West,2,-102,-100.0,51.0,2.0,0
5201,Helen Becker,3,-53,-34.64,51.0,1.5,0
5202,Helen Goodwin,1,-51,-100.0,51.0,1.0,0
5203,Helen Murphy,1,49,96.08,51.0,1.0,0
5204,Helen Ramos,18,382,41.61,51.0,3.0,0
5205,Helen Smith,14,-214,-29.97,51.0,2.8,0
5206,Helen Williams,2,-102,-100.0,51.0,1.0,0
5207,Henry Baker,43,-93,-4.24,51.0,3.0714285714285716,0
5208,Henry Brown,2,-2,-1.96,51.0,1.0,0
5209,Henry Conley,73,-323,-8.68,51.0,2.5172413793103448,0
5210,Henry Daniel,4,-204,-100.0,51.0,1.0,0
5211,Henry Dudley,7,243,68.07,51.0,1.0,0
5212,Henry Gates,3,-53,-34.64,51.0,3.0,0
5213,Henry Hampton,4,-4,-1.96,51.0,1.0,0
5214,Henry Kennedy,1,49,96.08,51.0,1.0,0
5215,Henry Manning,1,-51,-100.0,51.0,1.0,0
5216,Henry Marquez,3,-153,-100.0,51.0,1.0,0
5217,Henry Miller,1,-51,-100.0,51.0,1.0,0
5218,Henry Oconnor,5,-155,-60.78,51.0,1.25,0
5219,Henry Page,4,96,47.06,51.0,2.0,0
5220,Henry Sandoval,2,-2,-1.96,51.0,1.0,0
5221,Henry Short,6,-106,-34.64,51.0,2.0,0
5222,Henry Wilson,1,-51,-100.0,51.0,1.0,0
5223,Herbert Erickson,1,49,96.08,51.0,1.0,0
5224,Holly Collier,9,41,8.93,51.0,1.125,0
5225,Holly Davis,1,-51,-100.0,51.0,1.0,0
5226,Holly Diaz,2,98,96.08,51.0,1.0,0
5227,Holly Hart,2,-102,-100.0,51.0,1.0,0
5228,Holly Henry,1,-51,-100.0,51.0,1.0,0
5229,Holly Joseph,3,-153,-100.0,51.0,1.0,0
5230,Holly Kaufman,75,275,7.19,51.0,1.6666666666666667,0
5231,Holly Martinez,5,-55,-21.57,51.0,5.0,0
5232,Holly Matthews,5,-155,-60.78,51.0,2.5,0
5233,Holly Mckay,2,-2,-1.96,51.0,2.0,0
5234,Holly Melton,3,47,30.72,51.0,3.0,0
5235,Holly Moon,2,-2,-1.96,51.0,1.0,0
5236,Holly Morrison,2,-2,-1.96,51.0,1.0,0
5237,Holly Richardson,15,235,30.72,51.0,1.875,0
5238,Holly Riley,2,98,96.08,51.0,2.0,0
5239,Holly Rivera,4,-104,-50.98,51.0,2.0,0
5240,Holly Smith,121,-371,-6.01,51.0,1.4938271604938271,0
5241,Holly Stanley,1,49,96.08,51.0,1.0,0
5242,Holly Taylor,4,-104,-50.98,51.0,1.3333333333333333,0
5243,Holly Wright,5,-55,-21.57,51.0,1.6666666666666667,0
5244,Howard Chandler,1,49,96.08,51.0,1.0,0
5245,Howard Duke,2,-102,-100.0,51.0,1.0,0
5246,Howard Simpson,1,49,96.08,51.0,1.0,0
5247,Howard Weaver,4,-104,-50.98,51.0,2.0,0
5248,Hunter Diaz,2,-102,-100.0,51.0,2.0,0
5249,Hunter Hays,7,-57,-15.97,51.0,1.1666666666666667,0
5250,Hunter Jones,6,-106,-34.64,51.0,1.0,0
5251,Hunter Rodriguez,1,-51,-100.0,51.0,1.0,0
5252,Hunter Rose,9,-259,-56.43,51.0,1.125,0
5253,Hunter Wright,3,147,96.08,51.0,3.0,0
5254,Ian Acevedo,2,-2,-1.96,51.0,2.0,0
